"truth_kernel","rep","parameter_1","parameter_2","correlation"
"mse",20,"gamma","rho",-0.957737325737326
"mse",20,"alpha","gamma",0.0561784881784882
"mse",20,"d","gamma",-0.806908838908839
"mse",21,"K","mu",0.00511094911094911
"mse",21,"alpha","mu",-0.0421420381420381
"mse",21,"d","mu",0.000893028893028893
"mse",21,"gamma","mu",-0.00916533316533317
"mse",21,"alpha","K",-0.30244535044535
"mse",21,"d","K",-0.832149808149808
"mse",21,"gamma","K",0.498386286386286
"mse",21,"alpha","d",-0.0471320271320271
"mse",21,"mu","rho",-0.000506592506592507
"mse",21,"K","rho",-0.575844131844132
"mse",21,"alpha","rho",-0.051036099036099
"mse",21,"d","rho",0.882327174327174
"mse",21,"gamma","rho",-0.963676455676456
"mse",21,"alpha","gamma",0.0583527223527224
"mse",21,"d","gamma",-0.803639267639268
"mse",22,"K","mu",-0.0223642063642064
"mse",22,"alpha","mu",-0.00350978750978751
"mse",22,"d","mu",-0.000818844818844819
"mse",22,"gamma","mu",0.0141641421641422
"mse",22,"alpha","K",-0.297153333153333
"mse",22,"d","K",-0.841231597231597
"mse",22,"gamma","K",0.536400128400128
"mse",22,"alpha","d",-0.0487208287208287
"mse",22,"mu","rho",-0.0180646260646261
"mse",22,"K","rho",-0.597318669318669
"mse",22,"alpha","rho",-0.0481500721500722
"mse",22,"d","rho",0.884756408756409
"mse",22,"gamma","rho",-0.956911808911809
"mse",22,"alpha","gamma",0.0400590520590521
"mse",22,"d","gamma",-0.812243912243912
"mse",23,"K","mu",0.0197017397017397
"mse",23,"alpha","mu",0.0348190308190308
"mse",23,"d","mu",-0.0230653070653071
"mse",23,"gamma","mu",0.028965508965509
"mse",23,"alpha","K",-0.323178359178359
"mse",23,"d","K",-0.860271308271308
"mse",23,"gamma","K",0.561408333408334
"mse",23,"alpha","d",-0.000257604257604258
"mse",23,"mu","rho",-0.0195994515994516
"mse",23,"K","rho",-0.638139962139962
"mse",23,"alpha","rho",-0.0181068901068901
"mse",23,"d","rho",0.90145786945787
"mse",23,"gamma","rho",-0.95394602994603
"mse",23,"alpha","gamma",0.0161715281715282
"mse",23,"d","gamma",-0.824628116628117
"mse",24,"K","mu",-0.015021435021435
"mse",24,"alpha","mu",0.0175992535992536
"mse",24,"d","mu",0.0196365436365436
"mse",24,"gamma","mu",-0.0283218523218523
"mse",24,"alpha","K",-0.390986250986251
"mse",24,"d","K",-0.79780250980251
"mse",24,"gamma","K",0.465235065235065
"mse",24,"alpha","d",-0.0148553428553429
"mse",24,"mu","rho",0.0336392016392016
"mse",24,"K","rho",-0.53442321042321
"mse",24,"alpha","rho",-0.0487775407775408
"mse",24,"d","rho",0.88411814011814
"mse",24,"gamma","rho",-0.969273621273621
"mse",24,"alpha","gamma",0.0636314916314916
"mse",24,"d","gamma",-0.814348966348966
"mse",25,"K","mu",-0.0539189459189459
"mse",25,"alpha","mu",0.0324284124284124
"mse",25,"d","mu",0.0480913080913081
"mse",25,"gamma","mu",-0.058043554043554
"mse",25,"alpha","K",-0.297815937815938
"mse",25,"d","K",-0.839992751992752
"mse",25,"gamma","K",0.497366561366561
"mse",25,"alpha","d",-0.0282069642069642
"mse",25,"mu","rho",0.0620699420699421
"mse",25,"K","rho",-0.576860412860413
"mse",25,"alpha","rho",-0.0337820497820498
"mse",25,"d","rho",0.875792675792676
"mse",25,"gamma","rho",-0.959364407364408
"mse",25,"alpha","gamma",0.0348718428718429
"mse",25,"d","gamma",-0.793079341079341
"mse",26,"K","mu",0.00689339489339489
"mse",26,"alpha","mu",-0.0269330669330669
"mse",26,"d","mu",0.00951926151926152
"mse",26,"gamma","mu",-0.00968548568548569
"mse",26,"alpha","K",-0.342848850848851
"mse",26,"d","K",-0.815729375729376
"mse",26,"gamma","K",0.50989076989077
"mse",26,"alpha","d",-0.0194491034491035
"mse",26,"mu","rho",0.00583751383751384
"mse",26,"K","rho",-0.5718274998275
"mse",26,"alpha","rho",0.0105606465606466
"mse",26,"d","rho",0.883843807843808
"mse",26,"gamma","rho",-0.970549738549739
"mse",26,"alpha","gamma",-0.0127588927588928
"mse",26,"d","gamma",-0.816076152076152
"mse",27,"K","mu",0.0021046221046221
"mse",27,"alpha","mu",-0.0199314319314319
"mse",27,"d","mu",-0.00653793053793054
"mse",27,"gamma","mu",0.0144091104091104
"mse",27,"alpha","K",-0.27005697005697
"mse",27,"d","K",-0.868548676548677
"mse",27,"gamma","K",0.524604284604285
"mse",27,"alpha","d",-0.0108565548565549
"mse",27,"mu","rho",-0.0211599211599212
"mse",27,"K","rho",-0.610445446445447
"mse",27,"alpha","rho",0.0147548667548668
"mse",27,"d","rho",0.872801528801529
"mse",27,"gamma","rho",-0.946864666864667
"mse",27,"alpha","gamma",-0.0176403896403896
"mse",27,"d","gamma",-0.783323571323571
"mse",28,"K","mu",-0.0467904467904468
"mse",28,"alpha","mu",0.00957776157776158
"mse",28,"d","mu",0.0634347394347394
"mse",28,"gamma","mu",-0.0636814116814117
"mse",28,"alpha","K",-0.273581553581554
"mse",28,"d","K",-0.825082533082533
"mse",28,"gamma","K",0.47440851040851
"mse",28,"alpha","d",-0.0662956262956263
"mse",28,"mu","rho",0.0583004863004863
"mse",28,"K","rho",-0.545001317001317
"mse",28,"alpha","rho",-0.058938502938503
"mse",28,"d","rho",0.87019299019299
"mse",28,"gamma","rho",-0.964711768711769
"mse",28,"alpha","gamma",0.0453731853731854
"mse",28,"d","gamma",-0.79410335010335
"mse",29,"K","mu",-0.0513271953271953
"mse",29,"alpha","mu",0.00495686895686896
"mse",29,"d","mu",0.0450633090633091
"mse",29,"gamma","mu",-0.0327851847851848
"mse",29,"alpha","K",-0.324935292935293
"mse",29,"d","K",-0.825592485592486
"mse",29,"gamma","K",0.496472296472297
"mse",29,"alpha","d",-0.0446774966774967
"mse",29,"mu","rho",0.0363128523128523
"mse",29,"K","rho",-0.568788916788917
"mse",29,"alpha","rho",-0.0323695643695644
"mse",29,"d","rho",0.868645984645985
"mse",29,"gamma","rho",-0.949888393888394
"mse",29,"alpha","gamma",0.00816930816930817
"mse",29,"d","gamma",-0.78027066027066
"mse",30,"K","mu",0.0228804828804829
"mse",30,"alpha","mu",0.0151788151788152
"mse",30,"d","mu",-0.0411993651993652
"mse",30,"gamma","mu",0.0345672345672346
"mse",30,"alpha","K",-0.370034998034998
"mse",30,"d","K",-0.846062682062682
"mse",30,"gamma","K",0.538519318519319
"mse",30,"alpha","d",0.0499372939372939
"mse",30,"mu","rho",-0.0286993006993007
"mse",30,"K","rho",-0.595051075051075
"mse",30,"alpha","rho",0.0518013998013998
"mse",30,"d","rho",0.877974877974878
"mse",30,"gamma","rho",-0.967663951663952
"mse",30,"alpha","gamma",-0.0493523893523894
"mse",30,"d","gamma",-0.813118113118113
"mse",31,"K","mu",-0.0495670575670576
"mse",31,"alpha","mu",0.0235625395625396
"mse",31,"d","mu",0.00424054024054024
"mse",31,"gamma","mu",0.0522376362376362
"mse",31,"alpha","K",-0.291421695421695
"mse",31,"d","K",-0.815864951864952
"mse",31,"gamma","K",0.463941607941608
"mse",31,"alpha","d",-0.0728927408927409
"mse",31,"mu","rho",-0.0536574176574177
"mse",31,"K","rho",-0.532837540837541
"mse",31,"alpha","rho",-0.0585280185280185
"mse",31,"d","rho",0.86576242976243
"mse",31,"gamma","rho",-0.956062484062484
"mse",31,"alpha","gamma",0.0354824274824275
"mse",31,"d","gamma",-0.786034038034038
"mse",32,"K","mu",0.0135177135177135
"mse",32,"alpha","mu",-0.0097961617961618
"mse",32,"d","mu",-0.02604707004707
"mse",32,"gamma","mu",0.0182973302973303
"mse",32,"alpha","K",-0.330480222480223
"mse",32,"d","K",-0.785154845154845
"mse",32,"gamma","K",0.479776043776044
"mse",32,"alpha","d",-0.0762574722574723
"mse",32,"mu","rho",-0.0252836652836653
"mse",32,"K","rho",-0.537404169404169
"mse",32,"alpha","rho",-0.0473256593256593
"mse",32,"d","rho",0.886461190461191
"mse",32,"gamma","rho",-0.967201747201747
"mse",32,"alpha","gamma",0.0446881646881647
"mse",32,"d","gamma",-0.820415872415872
"mse",33,"K","mu",0.015009087009087
"mse",33,"alpha","mu",0.0108546468546469
"mse",33,"d","mu",-0.0104633144633145
"mse",33,"gamma","mu",-0.00923481323481324
"mse",33,"alpha","K",-0.326920490920491
"mse",33,"d","K",-0.850601494601495
"mse",33,"gamma","K",0.518569874569875
"mse",33,"alpha","d",-0.00205137805137805
"mse",33,"mu","rho",0.00565248565248565
"mse",33,"K","rho",-0.604806784806785
"mse",33,"alpha","rho",-0.0356883596883597
"mse",33,"d","rho",0.891967887967888
"mse",33,"gamma","rho",-0.94606213006213
"mse",33,"alpha","gamma",0.0458147618147618
"mse",33,"d","gamma",-0.811377415377415
"mse",34,"K","mu",-0.0270551550551551
"mse",34,"alpha","mu",0.0492953892953893
"mse",34,"d","mu",0.0212305412305412
"mse",34,"gamma","mu",-0.0331049011049011
"mse",34,"alpha","K",-0.173767001767002
"mse",34,"d","K",-0.897083013083013
"mse",34,"gamma","K",0.581625833625834
"mse",34,"alpha","d",-0.0847432927432928
"mse",34,"mu","rho",0.0188528828528829
"mse",34,"K","rho",-0.656098016098016
"mse",34,"alpha","rho",-0.078944802944803
"mse",34,"d","rho",0.886627234627235
"mse",34,"gamma","rho",-0.938427446427446
"mse",34,"alpha","gamma",0.079978207978208
"mse",34,"d","gamma",-0.812054252054252
"mse",35,"K","mu",-0.0318267198267198
"mse",35,"alpha","mu",0.0577203817203817
"mse",35,"d","mu",0.0273991473991474
"mse",35,"gamma","mu",-0.053008985008985
"mse",35,"alpha","K",-0.28980970980971
"mse",35,"d","K",-0.832257508257508
"mse",35,"gamma","K",0.514496854496855
"mse",35,"alpha","d",-0.0391083511083511
"mse",35,"mu","rho",0.0516640716640717
"mse",35,"K","rho",-0.579971163971164
"mse",35,"alpha","rho",-0.0150720870720871
"mse",35,"d","rho",0.886242238242238
"mse",35,"gamma","rho",-0.96763921963922
"mse",35,"alpha","gamma",0.0126527406527407
"mse",35,"d","gamma",-0.817033549033549
"mse",36,"K","mu",-0.0184055104055104
"mse",36,"alpha","mu",-0.0155498435498435
"mse",36,"d","mu",0.0144657504657505
"mse",36,"gamma","mu",0.00254478254478255
"mse",36,"alpha","K",-0.31229454029454
"mse",36,"d","K",-0.830860514860515
"mse",36,"gamma","K",0.527881595881596
"mse",36,"alpha","d",-0.0556315156315156
"mse",36,"mu","rho",-0.00819063219063219
"mse",36,"K","rho",-0.596694632694633
"mse",36,"alpha","rho",-0.0606315126315126
"mse",36,"d","rho",0.891713307713308
"mse",36,"gamma","rho",-0.958773274773275
"mse",36,"alpha","gamma",0.0555418155418156
"mse",36,"d","gamma",-0.816686868686869
"mse",37,"K","mu",-0.0287669927669928
"mse",37,"alpha","mu",0.037029157029157
"mse",37,"d","mu",0.0253188853188853
"mse",37,"gamma","mu",-0.00220812220812221
"mse",37,"alpha","K",-0.3638514998515
"mse",37,"d","K",-0.82149560949561
"mse",37,"gamma","K",0.504117252117252
"mse",37,"alpha","d",0.0233218793218793
"mse",37,"mu","rho",0.0146348426348426
"mse",37,"K","rho",-0.576516732516733
"mse",37,"alpha","rho",0.0425416505416505
"mse",37,"d","rho",0.885959637959638
"mse",37,"gamma","rho",-0.965782793782794
"mse",37,"alpha","gamma",-0.0547768267768268
"mse",37,"d","gamma",-0.806806226806227
"mse",38,"K","mu",-0.00554477354477355
"mse",38,"alpha","mu",0.0143204903204903
"mse",38,"d","mu",-0.00362973962973963
"mse",38,"gamma","mu",0.0113386433386433
"mse",38,"alpha","K",-0.279245127245127
"mse",38,"d","K",-0.871339891339891
"mse",38,"gamma","K",0.544559116559117
"mse",38,"alpha","d",-0.0333866733866734
"mse",38,"mu","rho",-0.00884037284037284
"mse",38,"K","rho",-0.619942615942616
"mse",38,"alpha","rho",-0.0332603132603133
"mse",38,"d","rho",0.876696564696565
"mse",38,"gamma","rho",-0.938983586983587
"mse",38,"alpha","gamma",0.0462901902901903
"mse",38,"d","gamma",-0.800932172932173
"mse",39,"K","mu",-0.0178721098721099
"mse",39,"alpha","mu",-0.0119159759159759
"mse",39,"d","mu",0.0160697680697681
"mse",39,"gamma","mu",-0.00993761793761794
"mse",39,"alpha","K",-0.333892797892798
"mse",39,"d","K",-0.836976512976513
"mse",39,"gamma","K",0.537235893235893
"mse",39,"alpha","d",-0.00416675216675217
"mse",39,"mu","rho",0.0111911631911632
"mse",39,"K","rho",-0.599631107631108
"mse",39,"alpha","rho",-0.00470957270957271
"mse",39,"d","rho",0.894582510582511
"mse",39,"gamma","rho",-0.964967632967633
"mse",39,"alpha","gamma",0.00155049755049755
"mse",39,"d","gamma",-0.82639567039567
"mse",40,"K","mu",-0.0491112131112131
"mse",40,"alpha","mu",0.0247043527043527
"mse",40,"d","mu",0.0177677817677818
"mse",40,"gamma","mu",0.0142860502860503
"mse",40,"alpha","K",-0.309557205557206
"mse",40,"d","K",-0.846614334614335
"mse",40,"gamma","K",0.561117285117285
"mse",40,"alpha","d",-0.0154674394674395
"mse",40,"mu","rho",-0.0154854394854395
"mse",40,"K","rho",-0.6235808995809
"mse",40,"alpha","rho",-0.00814664014664015
"mse",40,"d","rho",0.894220818220818
"mse",40,"gamma","rho",-0.966425634425635
"mse",40,"alpha","gamma",0.00306933906933907
"mse",40,"d","gamma",-0.821181065181065
"mse",41,"K","mu",-0.00962160962160962
"mse",41,"alpha","mu",0.0328500328500329
"mse",41,"d","mu",-0.00705453105453106
"mse",41,"gamma","mu",0.00431201231201231
"mse",41,"alpha","K",-0.345324477324477
"mse",41,"d","K",-0.804814932814933
"mse",41,"gamma","K",0.474537882537883
"mse",41,"alpha","d",-0.0257468297468297
"mse",41,"mu","rho",-0.0102628062628063
"mse",41,"K","rho",-0.530992202992203
"mse",41,"alpha","rho",0.00791664791664792
"mse",41,"d","rho",0.86166114966115
"mse",41,"gamma","rho",-0.974855798855799
"mse",41,"alpha","gamma",-0.0139206259206259
"mse",41,"d","gamma",-0.793203373203373
"mse",42,"K","mu",-0.0344992784992785
"mse",42,"alpha","mu",0.00204026604026604
"mse",42,"d","mu",0.0228183708183708
"mse",42,"gamma","mu",0.0146270306270306
"mse",42,"alpha","K",-0.310284694284694
"mse",42,"d","K",-0.825052701052701
"mse",42,"gamma","K",0.497311745311745
"mse",42,"alpha","d",-0.0307294507294507
"mse",42,"mu","rho",0.00108205308205308
"mse",42,"K","rho",-0.571759063759064
"mse",42,"alpha","rho",0.00636499836499837
"mse",42,"d","rho",0.876133512133512
"mse",42,"gamma","rho",-0.960872928872929
"mse",42,"alpha","gamma",-0.00946320946320946
"mse",42,"d","gamma",-0.793508641508642
"mse",43,"K","mu",-0.0081975081975082
"mse",43,"alpha","mu",0.00798181998181998
"mse",43,"d","mu",-0.0118756318756319
"mse",43,"gamma","mu",0.0302053142053142
"mse",43,"alpha","K",-0.355076719076719
"mse",43,"d","K",-0.82612075012075
"mse",43,"gamma","K",0.461165321165321
"mse",43,"alpha","d",-0.00358440358440358
"mse",43,"mu","rho",-0.0289287289287289
"mse",43,"K","rho",-0.541440709440709
"mse",43,"alpha","rho",-0.011953943953944
"mse",43,"d","rho",0.86182566982567
"mse",43,"gamma","rho",-0.961141057141057
"mse",43,"alpha","gamma",0.0215371175371175
"mse",43,"d","gamma",-0.77836489036489
"mse",44,"K","mu",-0.0108256188256188
"mse",44,"alpha","mu",0.0455730935730936
"mse",44,"d","mu",-0.0220771060771061
"mse",44,"gamma","mu",0.0273866193866194
"mse",44,"alpha","K",-0.329446877446877
"mse",44,"d","K",-0.865830061830062
"mse",44,"gamma","K",0.575097911097911
"mse",44,"alpha","d",0.0295167055167055
"mse",44,"mu","rho",-0.0363856803856804
"mse",44,"K","rho",-0.642661710661711
"mse",44,"alpha","rho",0.0338240978240978
"mse",44,"d","rho",0.896842640842641
"mse",44,"gamma","rho",-0.956844512844513
"mse",44,"alpha","gamma",-0.0257262497262497
"mse",44,"d","gamma",-0.826761694761695
"mse",45,"K","mu",-0.0286525126525127
"mse",45,"alpha","mu",0.0146695226695227
"mse",45,"d","mu",0.025032025032025
"mse",45,"gamma","mu",0.00429076029076029
"mse",45,"alpha","K",-0.28224465024465
"mse",45,"d","K",-0.84215489015489
"mse",45,"gamma","K",0.47200936000936
"mse",45,"alpha","d",-0.0211573171573172
"mse",45,"mu","rho",0.00559060159060159
"mse",45,"K","rho",-0.561114549114549
"mse",45,"alpha","rho",-0.00375161175161175
"mse",45,"d","rho",0.865687501687502
"mse",45,"gamma","rho",-0.943574491574492
"mse",45,"alpha","gamma",0.00593719793719794
"mse",45,"d","gamma",-0.774195714195714
"mse",46,"K","mu",0.0145147465147465
"mse",46,"alpha","mu",-0.0374012414012414
"mse",46,"d","mu",0.0023955503955504
"mse",46,"gamma","mu",-0.00433234033234033
"mse",46,"alpha","K",-0.312164472164472
"mse",46,"d","K",-0.87813191013191
"mse",46,"gamma","K",0.594592230592231
"mse",46,"alpha","d",0.0176223056223056
"mse",46,"mu","rho",-0.00281790281790282
"mse",46,"K","rho",-0.667005439005439
"mse",46,"alpha","rho",0.0335808695808696
"mse",46,"d","rho",0.893702213702214
"mse",46,"gamma","rho",-0.952512736512737
"mse",46,"alpha","gamma",-0.0304017184017184
"mse",46,"d","gamma",-0.817281913281913
"mse",47,"K","mu",0.0107236187236187
"mse",47,"alpha","mu",0.0065054825054825
"mse",47,"d","mu",-0.0154971874971875
"mse",47,"gamma","mu",0.0101508581508582
"mse",47,"alpha","K",-0.358868554868555
"mse",47,"d","K",-0.836319464319464
"mse",47,"gamma","K",0.502675210675211
"mse",47,"alpha","d",0.0291985851985852
"mse",47,"mu","rho",-0.0238155118155118
"mse",47,"K","rho",-0.576111468111468
"mse",47,"alpha","rho",0.0308588228588229
"mse",47,"d","rho",0.878954198954199
"mse",47,"gamma","rho",-0.960532968532969
"mse",47,"alpha","gamma",-0.0282591402591403
"mse",47,"d","gamma",-0.801310581310581
"mse",48,"K","mu",-0.0135104535104535
"mse",48,"alpha","mu",-0.0133806133806134
"mse",48,"d","mu",0.0221219741219741
"mse",48,"gamma","mu",-0.010976350976351
"mse",48,"alpha","K",-0.335286299286299
"mse",48,"d","K",-0.822626814626815
"mse",48,"gamma","K",0.501466809466809
"mse",48,"alpha","d",-0.0108165708165708
"mse",48,"mu","rho",0.0214299334299334
"mse",48,"K","rho",-0.572839916839917
"mse",48,"alpha","rho",0.0064013344013344
"mse",48,"d","rho",0.881272457272457
"mse",48,"gamma","rho",-0.964556596556597
"mse",48,"alpha","gamma",-0.00697399897399898
"mse",48,"d","gamma",-0.802450066450067
"mse",49,"K","mu",-0.0259171579171579
"mse",49,"alpha","mu",-0.00445780045780046
"mse",49,"d","mu",0.0128307488307488
"mse",49,"gamma","mu",-0.0114004914004914
"mse",49,"alpha","K",-0.302315402315402
"mse",49,"d","K",-0.84985482985483
"mse",49,"gamma","K",0.53590057990058
"mse",49,"alpha","d",-0.0601120921120921
"mse",49,"mu","rho",0.00653747453747454
"mse",49,"K","rho",-0.602808110808111
"mse",49,"alpha","rho",-0.0856595896595897
"mse",49,"d","rho",0.884447192447193
"mse",49,"gamma","rho",-0.951578523578524
"mse",49,"alpha","gamma",0.0803305883305883
"mse",49,"d","gamma",-0.812762456762457
"mse",50,"K","mu",-0.00118806118806119
"mse",50,"alpha","mu",0.0375191415191415
"mse",50,"d","mu",-0.0193197673197673
"mse",50,"gamma","mu",0.0351904431904432
"mse",50,"alpha","K",-0.293779361779362
"mse",50,"d","K",-0.8395241995242
"mse",50,"gamma","K",0.485808005808006
"mse",50,"alpha","d",-0.0436314076314076
"mse",50,"mu","rho",-0.0297484497484498
"mse",50,"K","rho",-0.56609597009597
"mse",50,"alpha","rho",-0.0313971313971314
"mse",50,"d","rho",0.868730128730129
"mse",50,"gamma","rho",-0.95840455040455
"mse",50,"alpha","gamma",0.024993864993865
"mse",50,"d","gamma",-0.784488364488365
"mse",51,"K","mu",-0.0270634230634231
"mse",51,"alpha","mu",0.0159043479043479
"mse",51,"d","mu",0.0356497076497077
"mse",51,"gamma","mu",-0.0113544833544834
"mse",51,"alpha","K",-0.300707436707437
"mse",51,"d","K",-0.871835851835852
"mse",51,"gamma","K",0.554679194679195
"mse",51,"alpha","d",0.00227439827439827
"mse",51,"mu","rho",0.0290976050976051
"mse",51,"K","rho",-0.637828285828286
"mse",51,"alpha","rho",0.0113184473184473
"mse",51,"d","rho",0.889303525303525
"mse",51,"gamma","rho",-0.958459486459487
"mse",51,"alpha","gamma",-0.00338905538905539
"mse",51,"d","gamma",-0.806814782814783
"mse",52,"K","mu",0.033961053961054
"mse",52,"alpha","mu",-0.0405140805140805
"mse",52,"d","mu",-0.0457602097602098
"mse",52,"gamma","mu",0.0702783462783463
"mse",52,"alpha","K",-0.325612477612478
"mse",52,"d","K",-0.860465012465013
"mse",52,"gamma","K",0.556357288357288
"mse",52,"alpha","d",0.0109078069078069
"mse",52,"mu","rho",-0.066043698043698
"mse",52,"K","rho",-0.630432474432475
"mse",52,"alpha","rho",0.00542350142350142
"mse",52,"d","rho",0.895870891870892
"mse",52,"gamma","rho",-0.951669183669184
"mse",52,"alpha","gamma",-0.0143888183888184
"mse",52,"d","gamma",-0.818619146619147
"mse",53,"K","mu",-0.0164095844095844
"mse",53,"alpha","mu",0.00614241014241014
"mse",53,"d","mu",0.0227461907461907
"mse",53,"gamma","mu",-0.00733781533781534
"mse",53,"alpha","K",-0.415845763845764
"mse",53,"d","K",-0.782648414648415
"mse",53,"gamma","K",0.437993057993058
"mse",53,"alpha","d",0.0246180246180246
"mse",53,"mu","rho",0.011005307005307
"mse",53,"K","rho",-0.491252279252279
"mse",53,"alpha","rho",-0.00828896028896029
"mse",53,"d","rho",0.869961665961666
"mse",53,"gamma","rho",-0.971473667473668
"mse",53,"alpha","gamma",0.0112872592872593
"mse",53,"d","gamma",-0.803050427050427
"mse",54,"K","mu",0.0319104679104679
"mse",54,"alpha","mu",-0.0351738711738712
"mse",54,"d","mu",-0.0208714648714649
"mse",54,"gamma","mu",0.00295177495177495
"mse",54,"alpha","K",-0.358912018912019
"mse",54,"d","K",-0.851322371322371
"mse",54,"gamma","K",0.55635832035832
"mse",54,"alpha","d",0.0526560526560527
"mse",54,"mu","rho",-0.00127309327309327
"mse",54,"K","rho",-0.626581094581095
"mse",54,"alpha","rho",0.0703005943005943
"mse",54,"d","rho",0.892400704400705
"mse",54,"gamma","rho",-0.959478311478312
"mse",54,"alpha","gamma",-0.0649413049413049
"mse",54,"d","gamma",-0.822305238305238
"mse",55,"K","mu",-0.0194120834120834
"mse",55,"alpha","mu",0.0285644685644686
"mse",55,"d","mu",0.0228551148551149
"mse",55,"gamma","mu",-0.0447472647472648
"mse",55,"alpha","K",-0.325396153396153
"mse",55,"d","K",-0.821022617022617
"mse",55,"gamma","K",0.458908646908647
"mse",55,"alpha","d",-0.0662625422625423
"mse",55,"mu","rho",0.0453338613338613
"mse",55,"K","rho",-0.53379380979381
"mse",55,"alpha","rho",-0.0825388185388185
"mse",55,"d","rho",0.863948015948016
"mse",55,"gamma","rho",-0.952297564297564
"mse",55,"alpha","gamma",0.0854161814161814
"mse",55,"d","gamma",-0.783888603888604
"mse",56,"K","mu",-0.00242154242154242
"mse",56,"alpha","mu",0.0237278757278757
"mse",56,"d","mu",-0.00442346842346842
"mse",56,"gamma","mu",-0.0205684525684526
"mse",56,"alpha","K",-0.335694803694804
"mse",56,"d","K",-0.822431562431562
"mse",56,"gamma","K",0.494672450672451
"mse",56,"alpha","d",-0.0214470694470695
"mse",56,"mu","rho",0.0115381075381075
"mse",56,"K","rho",-0.567890415890416
"mse",56,"alpha","rho",-0.0358769998769999
"mse",56,"d","rho",0.885348105348105
"mse",56,"gamma","rho",-0.959346911346912
"mse",56,"alpha","gamma",0.0304292824292824
"mse",56,"d","gamma",-0.801337833337833
"mse",57,"K","mu",-0.00273157473157473
"mse",57,"alpha","mu",-0.0294092094092094
"mse",57,"d","mu",0.00901329301329301
"mse",57,"gamma","mu",0.000762732762732763
"mse",57,"alpha","K",-0.320665616665617
"mse",57,"d","K",-0.841766413766414
"mse",57,"gamma","K",0.514611358611359
"mse",57,"alpha","d",-0.013992901992902
"mse",57,"mu","rho",0.0137211137211137
"mse",57,"K","rho",-0.597383181383181
"mse",57,"alpha","rho",-0.0137127617127617
"mse",57,"d","rho",0.883919323919324
"mse",57,"gamma","rho",-0.949183921183921
"mse",57,"alpha","gamma",0.0177418377418377
"mse",57,"d","gamma",-0.797426561426562
"mse",58,"K","mu",-0.0164506124506125
"mse",58,"alpha","mu",6.63000663000663e-05
"mse",58,"d","mu",0.0178665058665059
"mse",58,"gamma","mu",-0.0376622896622897
"mse",58,"alpha","K",-0.334701178701179
"mse",58,"d","K",-0.815614103614104
"mse",58,"gamma","K",0.474001566001566
"mse",58,"alpha","d",-0.0277520917520918
"mse",58,"mu","rho",0.022953766953767
"mse",58,"K","rho",-0.550035598035598
"mse",58,"alpha","rho",-0.0124725124725125
"mse",58,"d","rho",0.874917154917155
"mse",58,"gamma","rho",-0.958831042831043
"mse",58,"alpha","gamma",0.00916151716151716
"mse",58,"d","gamma",-0.788054816054816
"mse",59,"K","mu",0.00837365637365637
"mse",59,"alpha","mu",-0.0273957393957394
"mse",59,"d","mu",-0.00557996957996958
"mse",59,"gamma","mu",0.0236765996765997
"mse",59,"alpha","K",-0.231063903063903
"mse",59,"d","K",-0.86962952962953
"mse",59,"gamma","K",0.552321084321084
"mse",59,"alpha","d",-0.0686073926073926
"mse",59,"mu","rho",-0.0267214707214707
"mse",59,"K","rho",-0.633034797034797
"mse",59,"alpha","rho",-0.0585940545940546
"mse",59,"d","rho",0.886480510480511
"mse",59,"gamma","rho",-0.954099546099546
"mse",59,"alpha","gamma",0.0611056451056451
"mse",59,"d","gamma",-0.804971532971533
"mse",60,"K","mu",0.0266861426861427
"mse",60,"alpha","mu",0.00977332577332577
"mse",60,"d","mu",-0.0421814941814942
"mse",60,"gamma","mu",0.0726454806454807
"mse",60,"alpha","K",-0.340836988836989
"mse",60,"d","K",-0.868826452826453
"mse",60,"gamma","K",0.534117138117138
"mse",60,"alpha","d",0.0306840666840667
"mse",60,"mu","rho",-0.0673227073227073
"mse",60,"K","rho",-0.61798190998191
"mse",60,"alpha","rho",0.037021129021129
"mse",60,"d","rho",0.874322974322974
"mse",60,"gamma","rho",-0.9479090999091
"mse",60,"alpha","gamma",-0.0321983121983122
"mse",60,"d","gamma",-0.788131544131544
"mse",61,"K","mu",-0.03003693003693
"mse",61,"alpha","mu",-0.0234491274491275
"mse",61,"d","mu",0.0208395808395808
"mse",61,"gamma","mu",0.00620853020853021
"mse",61,"alpha","K",-0.327856095856096
"mse",61,"d","K",-0.813271377271377
"mse",61,"gamma","K",0.487055755055755
"mse",61,"alpha","d",-0.0346136626136626
"mse",61,"mu","rho",0.00417079617079617
"mse",61,"K","rho",-0.549648081648082
"mse",61,"alpha","rho",-0.0384726984726985
"mse",61,"d","rho",0.874521154521155
"mse",61,"gamma","rho",-0.972058128058128
"mse",61,"alpha","gamma",0.0436340116340116
"mse",61,"d","gamma",-0.802149226149226
"mse",62,"K","mu",-0.0474980514980515
"mse",62,"alpha","mu",0.00567148167148167
"mse",62,"d","mu",0.0497180657180657
"mse",62,"gamma","mu",-0.0357074637074637
"mse",62,"alpha","K",-0.348659880659881
"mse",62,"d","K",-0.839663363663364
"mse",62,"gamma","K",0.487609903609904
"mse",62,"alpha","d",0.0193254553254553
"mse",62,"mu","rho",0.0432959112959113
"mse",62,"K","rho",-0.561688305688306
"mse",62,"alpha","rho",0.0187473907473907
"mse",62,"d","rho",0.861910857910858
"mse",62,"gamma","rho",-0.957749517749518
