"truth_kernel","rep","parameter","truth","mean","q025","median","q975","error","squared_error","ci_width","covered"
"rate_state",45,"K",0.524180588111021,0.422057259421532,0.327836224173853,0.418710444527425,0.534758494839672,-0.105470143583597,0.0111239511875445,0.206922270665819,TRUE
"rate_state",45,"alpha",1.89,1.89732375639595,1.8668885527817,1.89725604688652,1.92795293326433,0.00725604688652437,5.265021641944e-05,0.0610643804826358,TRUE
"rate_state",45,"B",0.999914532859331,0.999891803623685,0.99985330454469,0.999893177377611,0.999922210409442,-2.13554817198869e-05,4.56056599488423e-10,6.89058647516116e-05,TRUE
"rate_state",45,"ta",188,183.342169699206,158.303994045037,182.828240770289,211.149289847204,-5.17175922971111,26.7470935301021,52.8452958021668,TRUE
"rate_state",46,"mu",0.074,0.0713351934088786,0.0630246229263903,0.0712171950233678,0.0802651889663831,-0.00278280497663223,7.74400353796912e-06,0.0172405660399928,TRUE
"rate_state",46,"K",0.524180588111021,0.580672716948477,0.440019291651163,0.575170445066721,0.75180599992963,0.0509898569556994,0.00259996551236268,0.311786708278467,TRUE
"rate_state",46,"alpha",1.89,1.9079394777795,1.87598862407791,1.90786641810534,1.9401052271297,0.0178664181053387,0.000319208895914776,0.0641166030517908,TRUE
"rate_state",46,"B",0.999914532859331,0.99992440375119,0.999894470640269,0.999925566817454,0.999947497921908,1.10339581231855e-05,1.21748231864212e-10,5.30272816389177e-05,TRUE
"rate_state",46,"ta",188,186.268032337005,158.315256059179,185.632975397717,217.661464301491,-2.36702460228287,5.60280546781237,59.3462082423118,TRUE
"rate_state",47,"mu",0.074,0.0863717968368096,0.0771921497837026,0.0862541425624255,0.0961634434395635,0.0122541425624255,0.000150164009940248,0.018971293655861,FALSE
"rate_state",47,"K",0.524180588111021,0.533418612467932,0.426246695271407,0.530048983827642,0.659114185106621,0.00586839571662023,3.44380682868467e-05,0.232867489835213,TRUE
"rate_state",47,"alpha",1.89,1.87766544535746,1.84913462176433,1.87760408034428,1.90636610490587,-0.0123959196557206,0.000153658824111081,0.0572314831415468,TRUE
"rate_state",47,"B",0.999914532859331,0.999909601913662,0.999881446328958,0.999910502750829,0.999932436246504,-4.03010850191787e-06,1.62417745372307e-11,5.09899175463735e-05,TRUE
"rate_state",47,"ta",188,184.411992879399,162.404506692238,184.020310186499,208.511183149048,-3.97968981350107,15.8379310116842,46.1066764568097,TRUE
"rate_state",48,"mu",0.074,0.0826512005769243,0.0736786244040656,0.0825334567090191,0.0922375886617884,0.00853345670901906,7.28198834047024e-05,0.0185589642577228,TRUE
"rate_state",48,"K",0.524180588111021,0.61416768041543,0.463248072927853,0.608161461986776,0.798376991814129,0.0839808738757551,0.00705278717693549,0.335128918886275,TRUE
"rate_state",48,"alpha",1.89,1.86886787156369,1.83610807045329,1.86879058518792,1.90186154141033,-0.0212094148120794,0.000449839276670852,0.0657534709570347,TRUE
"rate_state",48,"B",0.999914532859331,0.999914956343813,0.99988036987488,0.999916328670254,0.999941476547412,1.79581092296655e-06,3.22493687104596e-12,6.11066725327847e-05,TRUE
"rate_state",48,"ta",188,174.606941780408,147.733242983698,173.97938569256,204.885464782842,-14.0206143074405,196.577625558005,57.1522217991441,TRUE
"rate_state",49,"mu",0.074,0.0700992758401044,0.0618637152893831,0.0699812359809057,0.0789549694856501,-0.00401876401909432,1.61504642411671e-05,0.017091254196267,TRUE
"rate_state",49,"K",0.524180588111021,0.477195520351207,0.362202002049862,0.472724672063152,0.616950415951112,-0.0514559160478695,0.00264771129632539,0.25474841390125,TRUE
"rate_state",49,"alpha",1.89,1.91767484548385,1.88565062815277,1.91760177322037,1.94991356851738,0.0276017732203677,0.000761857884908609,0.0642629403646051,TRUE
"rate_state",49,"B",0.999914532859331,0.99990769649713,0.999871822303032,0.999909070078071,0.999935491602952,-5.46278126045685e-06,2.98419790995985e-11,6.36692999200772e-05,TRUE
"rate_state",49,"ta",188,178.169756989714,152.399300010017,177.607151102264,206.981891086696,-10.3928488977361,108.011308211174,54.5825910766788,TRUE
"rate_state",50,"mu",0.074,0.0741050345794872,0.0656283177550825,0.0739871158273486,0.0831996779119153,-1.28841726514395e-05,1.66001904912101e-10,0.0175713601568329,TRUE
"rate_state",50,"K",0.524180588111021,0.582883812715936,0.478956603936415,0.58002914744057,0.702417520487999,0.0558485593295491,0.00311906157918617,0.223460916551583,TRUE
"rate_state",50,"alpha",1.89,1.85234027023936,1.82848358397343,1.85229382795563,1.87631124601997,-0.0377061720443697,0.0014217554102396,0.0478276620465321,FALSE
"rate_state",50,"B",0.999914532859331,0.999885800973972,0.99985386720435,0.999886734148062,0.999912207534012,-2.77987112689004e-05,7.72768348211692e-10,5.83403296614549e-05,FALSE
"rate_state",50,"ta",188,145.437861303247,128.596266034653,145.147400844713,163.827296167872,-42.8525991552866,1836.34525436367,35.2310301332193,FALSE
"rate_state",51,"mu",0.074,0.0944369261036485,0.0848220335560691,0.0943194220976257,0.104660225593371,0.0203194220976257,0.000412878914381479,0.0198381920373015,FALSE
"rate_state",51,"K",0.524180588111021,0.460219568299986,0.354537472862648,0.456339042439361,0.587353150481926,-0.0678415456716604,0.00460247531911998,0.232815677619278,TRUE
"rate_state",51,"alpha",1.89,1.93733326254306,1.90606481968695,1.93726351020708,1.96880206581234,0.0472635102070813,0.00223383939709488,0.0627372461253828,FALSE
"rate_state",51,"B",0.999914532859331,0.999902452769644,0.999865765470154,0.999903821353129,0.999931086101632,-1.07115062016883e-05,1.14736365108806e-10,6.53206314777943e-05,TRUE
"rate_state",51,"ta",188,165.10221729992,140.314061604627,164.538769065442,192.943143378999,-23.4612309345584,550.429356964678,52.6290817743721,TRUE
"rate_state",52,"mu",0.074,0.0654615539404765,0.057515053021563,0.065343395839093,0.0740306799091838,-0.00865660416090701,7.49367955986325e-05,0.0165156268876208,TRUE
"rate_state",52,"K",0.524180588111021,0.671182585401266,0.565702540390413,0.668662656512821,0.790350205692202,0.1444820684018,0.0208750680896624,0.224647665301789,FALSE
"rate_state",52,"alpha",1.89,1.85119777492503,1.83110775617586,1.85116227478245,1.87136348875724,-0.0388377252175516,0.00150836890007404,0.0402557325813737,FALSE
"rate_state",52,"B",0.999914532859331,0.999921563667074,0.99990330804137,0.99992201883566,0.999937108083023,7.48597632937997e-06,5.60398416040373e-11,3.38000416534312e-05,TRUE
"rate_state",52,"ta",188,181.959104696697,165.54173968734,181.739820353473,199.521609817856,-6.26017964652684,39.1898492067889,33.9798701305159,TRUE
"rate_state",53,"mu",0.074,0.0687158204103503,0.0605656272600391,0.0685977510424765,0.0774868517580535,-0.00540224895752348,2.91842937990635e-05,0.0169212244980144,TRUE
"rate_state",53,"K",0.524180588111021,0.550153432564848,0.43181805654719,0.546128421312105,0.69067990191082,0.021947833201084,0.000481707382222603,0.25886184536363,TRUE
"rate_state",53,"alpha",1.89,1.87473796303042,1.84706342712114,1.8746794992338,1.90257120582879,-0.0153205007661994,0.000234717743727116,0.0555077787076546,TRUE
"rate_state",53,"B",0.999914532859331,0.999924452260308,0.999898822316259,0.999925332113215,0.999944894517428,1.07992538838086e-05,1.16623884446956e-10,4.60722011693671e-05,TRUE
"rate_state",53,"ta",188,217.911988603395,189.793273447286,217.368619349585,248.947780478955,29.3686193495855,862.515802500845,59.1545070316696,FALSE
"rate_state",54,"mu",0.074,0.0832632214644609,0.0742568313722456,0.0831455074437975,0.0928830408921741,0.00914550744379754,8.36403064045562e-05,0.0186262095199285,FALSE
"rate_state",54,"K",0.524180588111021,0.426929682791602,0.340199155713137,0.424167975582044,0.528849321251006,-0.100012612528977,0.0100025226648713,0.188650165537869,TRUE
"rate_state",54,"alpha",1.89,1.88247838524049,1.85485833836822,1.88242027003037,1.91025549730637,-0.00757972996963385,5.74523064125656e-05,0.0553971589381461,TRUE
"rate_state",54,"B",0.999914532859331,0.999877018199589,0.999837824780636,0.999878296253911,0.999908666082075,-3.62366054198482e-05,1.31309157235377e-09,7.08413014390841e-05,FALSE
"rate_state",54,"ta",188,170.66074179212,149.461561097969,170.267228356822,193.967188015996,-17.7327716431775,314.451190149081,44.5056269180277,TRUE
"rate_state",55,"mu",0.074,0.0702186838604828,0.0619753668315294,0.0701006341573735,0.0790821412176664,-0.00389936584262647,1.5205053974642e-05,0.017106774386137,TRUE
"rate_state",55,"K",0.524180588111021,0.432706953583253,0.36015987617304,0.430846016556749,0.515396652176735,-0.093334571554272,0.00871134224721952,0.155236776003694,FALSE
"rate_state",55,"alpha",1.89,1.90059230586998,1.87724995448442,1.90054816228696,1.9240390962262,0.010548162286959,0.000111263727632024,0.0467891417417898,TRUE
"rate_state",55,"B",0.999914532859331,0.999895561476,0.999869323290384,0.99989626083555,0.999917644377418,-1.82720237807965e-05,3.33866853045993e-10,4.83210870333428e-05,TRUE
"rate_state",55,"ta",188,186.930076688396,168.273734641068,186.654054894009,207.040535123497,-1.34594510599118,1.8115682283416,38.7668004824284,TRUE
"rate_state",56,"mu",0.074,0.0814536018133408,0.0725499962735015,0.0813358633605579,0.0909714222507786,0.0073358633605579,5.38148912447759e-05,0.0184214259772771,TRUE
"rate_state",56,"K",0.524180588111021,0.487829446010645,0.372933269002038,0.483482320383641,0.626780442989671,-0.0406982677273806,0.00165634899600955,0.253847173987633,TRUE
"rate_state",56,"alpha",1.89,1.88311462887323,1.85064936775199,1.8830389079552,1.91580669968626,-0.006961092044802,4.84568024562057e-05,0.0651573319342698,TRUE
"rate_state",56,"B",0.999914532859331,0.999842506063449,0.999781944541913,0.999844805301673,0.999889541725062,-6.97275576585499e-05,4.8619322970264e-09,0.000107597183149566,FALSE
"rate_state",56,"ta",188,115.977875419854,99.2750075633178,115.61491874855,134.642539698445,-72.38508125145,5239.59998777901,35.3675321351272,FALSE
"rate_state",57,"mu",0.074,0.0880156576645973,0.0787439022511492,0.0878979896531033,0.0978989115321138,0.0138979896531033,0.000193154116397766,0.0191550092809647,FALSE
"rate_state",57,"K",0.524180588111021,0.466713682704576,0.369814297680879,0.463549946051767,0.581029664047966,-0.060630642059254,0.00367607475651737,0.211215366367087,TRUE
"rate_state",57,"alpha",1.89,1.95811896294687,1.93150178279563,1.95806562177638,1.98487233924509,0.068065621776382,0.00463292886780548,0.0533705564494593,FALSE
"rate_state",57,"B",0.999914532859331,0.999940284958949,0.999921236626151,0.999940906609897,0.999955663187552,2.63737505662442e-05,6.95574718930469e-10,3.44265614009576e-05,FALSE
"rate_state",57,"ta",188,239.632598028493,210.663210146519,239.109979425602,271.395433978233,51.1099794256025,2612.22999688551,60.7322238317144,FALSE
"rate_state",58,"mu",0.074,0.0695366089540004,0.0613343075358913,0.0694185176932412,0.0783595453275874,-0.00458148230675881,2.0989980127144e-05,0.0170252377916961,TRUE
"rate_state",58,"K",0.524180588111021,0.611622691792713,0.489626769722835,0.607818682133236,0.754523481251733,0.0836380940222148,0.00699533077166884,0.264896711528897,TRUE
"rate_state",58,"alpha",1.89,1.87380050845569,1.84817353697785,1.87374883832972,1.89956039324161,-0.0162511616702796,0.000264100255633566,0.051386856263758,TRUE
"rate_state",58,"B",0.999914532859331,0.999919607596853,0.999894788093377,0.999920395900589,0.999939769627628,5.8630412581584e-06,3.43752527948676e-11,4.49815342509208e-05,TRUE
"rate_state",58,"ta",188,180.888996211936,159.640610092922,180.51702625419,204.121603940605,-7.48297374580966,55.9948960804766,44.4809938476832,TRUE
"rate_state",59,"mu",0.074,0.0674669727454988,0.0593950273706978,0.0673488894308364,0.0761603280650667,-0.00665111056916357,4.42372718032393e-05,0.0167653006943689,TRUE
"rate_state",59,"K",0.524180588111021,0.510201379189528,0.406340360950041,0.506886362174674,0.63229629257781,-0.0172942259363477,0.00029909025073744,0.225955931627769,TRUE
"rate_state",59,"alpha",1.89,1.84782845736583,1.81942462421889,1.84776686289928,1.8764042318362,-0.0422331371007225,0.00178363786936842,0.0569796076173059,FALSE
"rate_state",59,"B",0.999914532859331,0.999877756938015,0.999838562709237,0.999879041423491,0.999909368680998,-3.54914358398073e-05,1.25964201797116e-09,7.08059717616782e-05,FALSE
"rate_state",59,"ta",188,162.849854144709,142.594880173988,162.473357713101,185.121142080449,-25.526642286899,651.609466443299,42.5262619064614,FALSE
"rate_state",60,"mu",0.074,0.0907039407807244,0.0812878239848254,0.0905863624427866,0.100730137692966,0.0165863624427866,0.000275107419083483,0.0194423137081403,FALSE
"rate_state",60,"K",0.524180588111021,0.401049941587631,0.306729115472179,0.397487407148315,0.515082938495731,-0.126693180962707,0.0160511621024491,0.208353823023552,FALSE
"rate_state",60,"alpha",1.89,1.93289725249113,1.90054939295018,1.93282337327192,1.96546217541286,0.0428233732719225,0.00183384129838641,0.0649127824626787,FALSE
"rate_state",60,"B",0.999914532859331,0.99985828678117,0.999804398971472,0.999860314619242,0.999900243155925,-5.42182400895541e-05,2.93961755840853e-09,9.58441844527425e-05,FALSE
"rate_state",60,"ta",188,138.641622714521,118.740984777761,138.210722674823,160.870839204488,-49.7892773251768,2478.97213656336,42.1298544267271,FALSE
"rate_state",61,"mu",0.074,0.074150458609845,0.0656678120989444,0.0740324506400744,0.0832515021829835,3.24506400744412e-05,1.05304404124093e-09,0.0175836900840391,TRUE
"rate_state",61,"K",0.524180588111021,0.494149103254725,0.421833815298147,0.492550280493544,0.575114165463494,-0.0316303076174772,0.00100047635997624,0.153280350165348,TRUE
"rate_state",61,"alpha",1.89,1.88141270312045,1.86073084769741,1.88137592986284,1.90217377766227,-0.00862407013715649,7.43745857305944e-05,0.0414429299648664,TRUE
"rate_state",61,"B",0.999914532859331,0.999912960569916,0.999893992494026,0.999913406755198,0.999929264660809,-1.12610413305347e-06,1.26811051848012e-12,3.52721667828959e-05,TRUE
"rate_state",61,"ta",188,202.782156072821,184.327123946961,202.533498714984,222.536737791307,14.5334987149836,211.222584898429,38.209613844346,TRUE
"rate_state",62,"mu",0.074,0.0713932624263,0.0630791305175101,0.0712752644464807,0.0803267946938247,-0.00272473555351931,7.42418383661216e-06,0.0172476641763146,TRUE
"rate_state",62,"K",0.524180588111021,0.505122024436716,0.45800363506394,0.504471164719698,0.555649475586963,-0.0197094233913233,0.000388461370418442,0.0976458405230224,TRUE
"rate_state",62,"alpha",1.89,1.88174634420568,1.86918231675863,1.88172879171104,1.89433124357169,-0.00827120828895778,6.84128865593238e-05,0.0251489268130536,TRUE
"rate_state",62,"B",0.999914532859331,0.999896614727998,0.999883205725904,0.999896809680145,0.999908828556753,-1.77231791859134e-05,3.14111080455993e-10,2.56228308497253e-05,FALSE
"rate_state",62,"ta",188,170.917392519311,161.776452449306,170.843928860258,180.419040772589,-17.1560711397424,294.330776951903,18.642588323283,FALSE
"rate_state",63,"mu",0.074,0.0788155965673108,0.0700624277930596,0.0786977820203391,0.0881843596394948,0.00469778202033909,2.20691559106212e-05,0.0181219318464352,TRUE
"rate_state",63,"K",0.524180588111021,0.494888920882745,0.407727560438756,0.492527382397334,0.594953120271142,-0.0316532057136877,0.00100192543195303,0.187225559832386,TRUE
"rate_state",63,"alpha",1.89,1.89627303175416,1.87261405271058,1.89622787572827,1.92004022146013,0.00622787572826655,3.87864360867316e-05,0.047426168749551,TRUE
"rate_state",63,"B",0.999914532859331,0.999919379673125,0.999897725081192,0.999919991116518,0.999937408609072,5.45825718645254e-06,2.97925715134608e-11,3.96835278796415e-05,TRUE
"rate_state",63,"ta",188,209.415435679392,186.689619965479,209.049023845598,234.084453341617,21.0490238455977,443.061404852541,47.3948333761379,TRUE
"rate_state",64,"mu",0.074,0.0815836767692367,0.0726715078080561,0.0814659099313392,0.09111016834134,0.00746590993133919,5.57398111028692e-05,0.0184386605332839,TRUE
"rate_state",64,"K",0.524180588111021,0.572943930714793,0.484951918091312,0.570893948935606,0.672056856546436,0.0467133608245842,0.0021821380795278,0.187104938455124,TRUE
"rate_state",64,"alpha",1.89,1.88096715513782,1.86015164858551,1.88093000815514,1.90186316751575,-0.00906999184486401,8.22647520658997e-05,0.0417115189302364,TRUE
"rate_state",64,"B",0.999914532859331,0.999918322319595,0.999899890675494,0.999918769519491,0.999934087326235,4.23666016036162e-06,1.79492893143953e-11,3.4196650740892e-05,TRUE
"rate_state",64,"ta",188,186.233503175072,169.722847913167,186.016830375517,203.873838447876,-1.9831696244828,3.93296175947124,34.1509905347097,TRUE
"rate_state",65,"mu",0.074,0.0739371691541533,0.0654702729058836,0.0738192412056188,0.0830221060403964,-0.000180758794381147,3.26737417461259e-08,0.0175518331345129,TRUE
"rate_state",65,"K",0.524180588111021,0.53683428818129,0.415707002354978,0.532477670006342,0.682027977867004,0.00829708189532075,6.88415679776593e-05,0.266320975512025,TRUE
"rate_state",65,"alpha",1.89,1.87466436087131,1.84392069584838,1.87459493665864,1.90560982027722,-0.0154050633413567,0.000237315976551213,0.0616891244288453,TRUE
"rate_state",65,"B",0.999914532859331,0.999915487140552,0.999884963238966,0.999916589508816,0.999939519156592,2.05664948493833e-06,4.22980710389711e-12,5.45559176261534e-05,TRUE
"rate_state",65,"ta",188,193.685724406164,167.085708826855,193.136442702736,223.246182041137,5.13644270273554,26.3830436384851,56.160473214282,TRUE
"rate_state",66,"mu",0.074,0.0840399592664496,0.0749876652531903,0.0839222000940007,0.0937056509136361,0.0099222000940007,9.84500547053875e-05,0.0187179856604458,FALSE
"rate_state",66,"K",0.524180588111021,0.604229668052402,0.489677871305948,0.600858285679398,0.737266420611192,0.0766776975683772,0.00587946930438751,0.247588549305243,TRUE
"rate_state",66,"alpha",1.89,1.89000624246005,1.86598633985988,1.88995989525055,1.9141388662911,-4.01047494453799e-05,1.6083909280767e-09,0.0481525264312226,TRUE
"rate_state",66,"B",0.999914532859331,0.999907321931873,0.999880299769217,0.999908140033525,0.999929503791668,-6.39282580627842e-06,4.08682217894194e-11,4.92040224511214e-05,TRUE
"rate_state",66,"ta",188,155.485398508688,138.159206878927,155.198284166528,174.337299031128,-32.8017158334716,1075.95256161982,36.1780921522013,FALSE
"rate_state",67,"mu",0.074,0.0752674595594717,0.0667207890276313,0.0751495411824051,0.0844316143946142,0.00114954118240507,1.32144493004524e-06,0.0177108253669828,TRUE
"rate_state",67,"K",0.524180588111021,0.521170552509632,0.433067332151943,0.518889833421002,0.621709558419225,-0.00529075469001883,2.79920851899562e-05,0.188642226267282,TRUE
"rate_state",67,"alpha",1.89,1.89343321713656,1.87033241003638,1.89338968761114,1.91663648714469,0.00338968761113523,1.14899821010836e-05,0.046304077108309,TRUE
"rate_state",67,"B",0.999914532859331,0.999908770890544,0.999885452036189,0.999909401812938,0.999928343087555,-5.13104639321416e-06,2.6327637089316e-11,4.28910513657899e-05,TRUE
"rate_state",67,"ta",188,185.721539502508,166.74452924097,185.433938035291,206.216589134226,-2.56606196470943,6.58467400672844,39.4720598932558,TRUE
"rate_state",68,"mu",0.074,0.0825428470124486,0.0735775554711478,0.0824251316717828,0.0921218338989423,0.00842513167178281,7.09828436868778e-05,0.0185442784277945,TRUE
"rate_state",68,"K",0.524180588111021,0.444565316581162,0.355027926865188,0.441742291626132,0.549623206754793,-0.0824382964848897,0.00679607272733057,0.194595279889605,TRUE
"rate_state",68,"alpha",1.89,1.90144843140697,1.87338107606159,1.90138918720202,1.92967646489879,0.0113891872020224,0.000129713585122711,0.0562953888372004,TRUE
"rate_state",68,"B",0.999914532859331,0.999865148796827,0.999822634567845,0.999866522774337,0.999899549190171,-4.8010084993888e-05,2.30496826112035e-09,7.69146223263961e-05,FALSE
"rate_state",68,"ta",188,150.129873620886,131.816587926622,149.796361436797,170.226917571137,-38.2036385632026,1459.51799946782,38.4103296445154,FALSE
"rate_state",69,"mu",0.074,0.0688338225044969,0.0606764857442768,0.0687157606767181,0.0776119095925692,-0.00528423932328194,2.79231852257192e-05,0.0169354238482924,TRUE
"rate_state",69,"K",0.524180588111021,0.356646553876103,0.288634234391252,0.354631529053834,0.435710036283715,-0.169549059057188,0.0287468834271777,0.147075801892462,FALSE
"rate_state",69,"alpha",1.89,1.97176791412791,1.94629440340433,1.97171840039213,1.99736302709373,0.0817184003921256,0.00667789696264776,0.0510686236893954,FALSE
"rate_state",69,"B",0.999914532859331,0.999903188819378,0.999875079735359,0.999904036819877,0.999926280164321,-1.04960394539111e-05,1.10166844218058e-10,5.12004289623391e-05,TRUE
"rate_state",69,"ta",188,196.072599179796,173.870760272713,195.698520801898,220.264626820754,7.69852080189767,59.2672225372512,46.3938665480415,TRUE
"rate_state",70,"mu",0.074,0.0803079034187853,0.0714699678580441,0.0801901493784683,0.0897605556640151,0.00619014937846835,3.8317949327752e-05,0.0182905878059709,TRUE
"rate_state",70,"K",0.524180588111021,0.390359098778714,0.283472905086918,0.385507407900153,0.524243192244036,-0.138673180210868,0.019230250909796,0.240770287157118,TRUE
"rate_state",70,"alpha",1.89,1.963774295586,1.92772830999867,1.96368686792156,2.00009120821007,0.0736868679215643,0.00542975450409006,0.0723628982113953,FALSE
"rate_state",70,"B",0.999914532859331,0.999906135759359,0.999862878051263,0.999908025197881,0.999938304528006,-6.5076614503834e-06,4.23496575528061e-11,7.54264767424129e-05,TRUE
"rate_state",70,"ta",188,186.764725051635,154.703194486315,185.920478009081,223.433147795128,-2.07952199091918,4.32441171071645,68.7299533088134,TRUE
"rate_state",71,"mu",0.074,0.061340302565091,0.0536585256664663,0.0612220050623809,0.0696471641363973,-0.0127779949376191,0.000163277154625818,0.015988638469931,FALSE
"rate_state",71,"K",0.524180588111021,0.623332642321417,0.493619154711843,0.619086335168327,0.776424644419479,0.0949057470573061,0.00900710082450537,0.282805489707636,TRUE
"rate_state",71,"alpha",1.89,1.8247023981524,1.79579728603464,1.82463846151161,1.85378963175649,-0.0653615384883897,0.00427213071356924,0.0579923457218499,FALSE
"rate_state",71,"B",0.999914532859331,0.999920771840307,0.999894798757493,0.999921638792957,0.99994162965911,7.10593362551748e-06,5.049429269026e-11,4.68309016170565e-05,TRUE
"rate_state",71,"ta",188,213.748402730657,186.708361773603,213.236720889936,243.531838106619,25.236720889936,636.892081276531,56.8234763330167,TRUE
"rate_state",72,"mu",0.074,0.0733819424579076,0.0649483045267292,0.0732640034997604,0.0824338929266135,-0.000735996500239589,5.41690848364923e-07,0.0174855883998843,TRUE
"rate_state",72,"K",0.524180588111021,0.49527289777801,0.387761153940513,0.491576858002864,0.623169772122151,-0.0326037301081571,0.00106300321696555,0.235408618181638,TRUE
"rate_state",72,"alpha",1.89,1.93630551362301,1.90736458309443,1.93624401300681,1.96541447161777,0.0462440130068105,0.00213850873897406,0.0580498885233436,FALSE
"rate_state",72,"B",0.999914532859331,0.999915579312883,0.999886938344592,0.999916562548073,0.999938423047076,2.02968874185583e-06,4.1196363888163e-12,5.14847024833953e-05,TRUE
"rate_state",72,"ta",188,173.43271402409,151.285281264744,173.009425454644,197.851026501262,-14.9905745453558,224.71732519987,46.5657452365181,TRUE
"rate_state",73,"mu",0.074,0.0785885186447458,0.0698487129955703,0.0784707054370892,0.0879439950247425,0.00447070543708923,1.99872071052192e-05,0.0180952820291722,TRUE
"rate_state",73,"K",0.524180588111021,0.469750413115904,0.368779600859186,0.46631880651319,0.589640152651334,-0.0578617815978317,0.00334798576967518,0.220860551792148,TRUE
"rate_state",73,"alpha",1.89,1.87439335147565,1.84467189364537,1.87432767065319,1.90430172402005,-0.0156723293468133,0.000245621907154985,0.0596298303746814,TRUE
"rate_state",73,"B",0.999914532859331,0.999889738141366,0.999852000726324,0.9998910429206,0.99991978382321,-2.3489938730914e-05,5.51777221582093e-10,6.77830968865978e-05,TRUE
"rate_state",73,"ta",188,185.011313263043,160.534588510916,184.525623912287,212.099643168759,-3.47437608771327,12.0712891988737,51.5650546578428,TRUE
"rate_state",74,"mu",0.074,0.0671589761399643,0.0591052772869108,0.0670408549233581,0.0758344155074622,-0.00695914507664187,4.84297001977488e-05,0.0167291382205514,TRUE
"rate_state",74,"K",0.524180588111021,0.542065032012338,0.42968365698443,0.53840191836479,0.67461086133161,0.0142213302537685,0.000202246234186751,0.244927204347181,TRUE
"rate_state",74,"alpha",1.89,1.8228590239729,1.79341469221798,1.82279307198179,1.85249355798452,-0.0672069280182124,0.00451677117364518,0.0590788657665404,FALSE
"rate_state",74,"B",0.999914532859331,0.999899271618622,0.999866365935842,0.999900366787867,0.999925715009666,-1.41660714639835e-05,2.00677580722688e-10,5.93490738238778e-05,TRUE
"rate_state",74,"ta",188,190.202697020481,166.150209214332,189.747727319767,216.694455899755,1.74772731976711,3.05455078426032,50.5442466854235,TRUE
"rate_state",75,"mu",0.074,0.0725334132823628,0.0641501518224524,0.07241543764013,0.0815355130274162,-0.00158456235987001,2.5108378723168e-06,0.0173853612049637,TRUE
"rate_state",75,"K",0.524180588111021,0.626678526847008,0.466273118293389,0.619973312173204,0.824304715850399,0.0957927240621824,0.00917624598325342,0.35803159755701,TRUE
"rate_state",75,"alpha",1.89,1.87331969904991,1.8406140902279,1.87324275727669,1.90625755573111,-0.016757242723312,0.000280805183687994,0.0656434655032043,TRUE
"rate_state",75,"B",0.999914532859331,0.99990559191353,0.999863935857122,0.999907352221712,0.999936912030052,-7.18063761884213e-06,5.15615566131308e-11,7.2976172930006e-05,TRUE
"rate_state",75,"ta",188,151.735254204693,125.24331684882,151.024432824821,182.109269211256,-36.9755671751792,1367.19256792619,56.865952362436,FALSE
"rate_state",76,"mu",0.074,0.0730267033197366,0.0646142193178457,0.0729087518779255,0.0820577040030421,-0.00109124812207448,1.19082246393108e-06,0.0174434846851963,TRUE
"rate_state",76,"K",0.524180588111021,0.461572415919175,0.348299916111714,0.457071590626389,0.599789666429597,-0.0671089974846321,0.00450361754339235,0.251489750317884,TRUE
"rate_state",76,"alpha",1.89,1.87837102862741,1.84421116347683,1.87828846527738,1.91278599549833,-0.0117115347226233,0.000137160045559212,0.0685748320214978,TRUE
"rate_state",76,"B",0.999914532859331,0.99985423351902,0.999794960351689,0.999856584993052,0.999899685169014,-5.79478662789956e-05,3.35795520628836e-09,0.000104724817324708,FALSE
"rate_state",76,"ta",188,137.022951858338,115.998201916531,136.533613887646,160.702170254992,-51.4663861123544,2648.78889946595,44.7039683384609,FALSE
"rate_state",77,"mu",0.074,0.0799616865867165,0.0711433259835472,0.079843918098998,0.0893949692399793,0.00584391809899797,3.4151378747796e-05,0.0182516432564321,TRUE
"rate_state",77,"K",0.524180588111021,0.74213236130125,0.54804516605732,0.733804504627457,0.982484254187765,0.209623916516436,0.0439421863756898,0.434439088130445,FALSE
"rate_state",77,"alpha",1.89,1.86860420682996,1.83472548171256,1.86852246421892,1.90273513008718,-0.021477535781081,0.000461284543227616,0.0680096483746249,TRUE
"rate_state",77,"B",0.999914532859331,0.999908109004362,0.999868192563196,0.999909775718938,0.999938237257336,-4.75714039294139e-06,2.26303847181546e-11,7.0044694139848e-05,TRUE
"rate_state",77,"ta",188,131.54931838131,111.155439515593,131.069304253433,154.548567063946,-56.930695746567,3241.10411818818,43.3931275483528,FALSE
"rate_state",78,"mu",0.074,0.0785149190400164,0.0697791421399137,0.0783970979608172,0.0878664368198922,0.00439709796081721,1.93344704770228e-05,0.0180872946799786,TRUE
"rate_state",78,"K",0.524180588111021,0.5338573716068,0.477769634306755,0.532982745305348,0.594571890380506,0.00880215719432642,7.74779712736324e-05,0.116802256073751,TRUE
"rate_state",78,"alpha",1.89,1.89291839620453,1.87953494386256,1.89289923949475,1.90632669745143,0.00289923949475024,8.40558964791962e-06,0.0267917535888753,TRUE
"rate_state",78,"B",0.999914532859331,0.999916094636519,0.99990373149072,0.999916297657378,0.999927223028958,1.7647980472546e-06,3.11451214759365e-12,2.34915382382184e-05,TRUE
"rate_state",78,"ta",188,186.961445048574,175.75881817205,186.861215226409,198.664188017426,-1.13878477359145,1.29683076056374,22.9053698453763,TRUE
