"truth_form","fitted_form","rep","catalogue_seed","fit_seed","n_fit","runtime_minutes","fit_status","converged","hit_max","inla_failure","nan_inf_logl","vb_aborted","n_iter","min_sd","degenerate","usable","status","error","file"
"ou","rate_state",32,1032,1000096,3378,5.35821168422699,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,41,0.00595310661130095,FALSE,TRUE,"fitted",NA,"rep_0032_fit_rate_state.rds"
"ou","ou",33,1033,1000097,4147,5.39981210231781,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,33,0.00514028575034515,FALSE,TRUE,"fitted",NA,"rep_0033_fit_ou.rds"
"ou","mse",33,1033,1000098,4147,7.74466673533122,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,36,0.0051439007215296,FALSE,TRUE,"fitted",NA,"rep_0033_fit_mse.rds"
"ou","rate_state",33,1033,1000099,4147,6.22918984889984,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,31,0.00525167331364927,FALSE,TRUE,"fitted",NA,"rep_0033_fit_rate_state.rds"
"ou","ou",34,1034,1000100,2649,2.43057673374812,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,24,0.00653150712436449,FALSE,TRUE,"fitted",NA,"rep_0034_fit_ou.rds"
"ou","mse",34,1034,1000101,2649,4.74196930329005,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,39,0.00654946782597595,FALSE,TRUE,"fitted",NA,"rep_0034_fit_mse.rds"
"ou","rate_state",34,1034,1000102,2649,2.31658931573232,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,21,0.00661269330797653,FALSE,TRUE,"fitted",NA,"rep_0034_fit_rate_state.rds"
"ou","ou",35,1035,1000103,6409,12.0518362522125,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,38,0.00465045267004794,FALSE,TRUE,"fitted",NA,"rep_0035_fit_ou.rds"
"ou","mse",35,1035,1000104,6409,16.7281269828479,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,42,0.00464869774699882,FALSE,TRUE,"fitted",NA,"rep_0035_fit_mse.rds"
"ou","rate_state",35,1035,1000105,6409,19.9681497176488,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,55,0.0046460261861503,FALSE,TRUE,"fitted",NA,"rep_0035_fit_rate_state.rds"
